Order ID,Order Date,Ship Date,Item Type,Sales Channel,Region,Country,Units Sold,Unit Price,Unit Cost
427887284,2010-01-08,2010-02-11,Beverages,Offline,Middle East and North Africa,Israel,211,47.45,31.79
116171681,2010-01-08,2010-02-15,Household,Offline,Central America and the Caribbean,Saint Kitts and Nevis ,6637,668.27,502.54
903883254,2010-01-08,2010-02-27,Cereal,Offline,Asia,Sri Lanka,7996,205.7,117.11
741767537,2010-01-08,2010-02-06,Cosmetics,Online,Europe,Switzerland,4353,437.2,263.33
893414056,2010-01-08,2010-02-05,Cosmetics,Offline,Europe,Serbia,9928,437.2,263.33
978624188,2010-01-08,2010-02-27,Cereal,Offline,Sub-Saharan Africa,Chad,5499,205.7,117.11
716735875,2010-01-08,2010-02-14,Cosmetics,Offline,Middle East and North Africa,Oman,6928,437.2,263.33
698198163,2010-01-08,2010-02-21,Cereal,Online,Europe,Albania,1207,205.7,117.11
822766387,2010-01-08,2010-02-04,Office Supplies,Offline,Australia and Oceania,Fiji,3712,651.21,524.96
602518832,2010-01-08,2010-01-08,Vegetables,Online,Europe,Moldova ,7567,154.06,90.93
833117568,2010-01-08,2010-01-31,Beverages,Offline,Sub-Saharan Africa,Madagascar,6857,47.45,31.79
165998971,2010-01-08,2010-01-29,Baby Food,Online,Sub-Saharan Africa,Chad,1639,255.28,159.42
731416356,2010-01-08,2010-02-10,Household,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines,1208,668.27,502.54
598425567,2010-01-08,2010-01-09,Cereal,Online,Europe,Italy,6278,205.7,117.11
768727815,2010-01-08,2010-01-28,Meat,Online,Asia,Laos,2498,421.89,364.69
170092236,2010-01-08,2010-01-27,Fruits,Offline,Sub-Saharan Africa,Eritrea,2927,9.33,6.92
606730115,2010-01-08,2010-02-01,Beverages,Online,Middle East and North Africa,Qatar,3779,47.45,31.79
548362243,2010-01-08,2010-01-26,Baby Food,Online,Sub-Saharan Africa,Malawi,1428,255.28,159.42
687610948,2010-01-08,2010-02-24,Snacks,Offline,Sub-Saharan Africa,Swaziland,8214,152.58,97.44
743814170,2010-01-08,2010-01-11,Snacks,Online,North America,Canada,9997,152.58,97.44
382153260,2010-01-08,2010-02-26,Snacks,Online,Middle East and North Africa,Bahrain,6497,152.58,97.44
579533803,2010-01-08,2010-02-10,Beverages,Offline,Middle East and North Africa,Algeria,5786,47.45,31.79
945524013,2010-01-08,2010-02-13,Beverages,Offline,Asia,Myanmar,422,47.45,31.79
893532073,2010-01-08,2010-01-11,Personal Care,Online,Middle East and North Africa,Syria,4852,81.73,56.67
818673121,2010-01-08,2010-02-05,Cosmetics,Online,Sub-Saharan Africa,Swaziland,2424,437.2,263.33
860195863,2010-01-08,2010-02-17,Personal Care,Offline,Asia,Singapore,9926,81.73,56.67
142895925,2010-01-09,2010-02-06,Cosmetics,Offline,Sub-Saharan Africa,Botswana,4934,437.2,263.33
604447448,2010-01-09,2010-02-28,Personal Care,Offline,Sub-Saharan Africa,Cameroon,8287,81.73,56.67
859959828,2010-01-09,2010-02-18,Beverages,Offline,Central America and the Caribbean,Dominica,78,47.45,31.79
999326550,2010-01-09,2010-02-21,Cereal,Offline,Europe,Moldova ,1788,205.7,117.11
487947738,2010-01-09,2010-02-17,Office Supplies,Offline,Europe,Georgia,3434,651.21,524.96
329925286,2010-01-09,2010-01-25,Clothes,Online,Sub-Saharan Africa,Madagascar,1079,109.28,35.84
485901105,2010-01-09,2010-01-23,Clothes,Online,Europe,Denmark,7790,109.28,35.84
882826840,2010-01-09,2010-02-10,Beverages,Offline,Asia,Nepal,6935,47.45,31.79
970083606,2010-01-09,2010-02-06,Office Supplies,Online,Europe,Estonia,8151,651.21,524.96
147107207,2010-01-09,2010-01-10,Snacks,Online,Europe,Russia,1147,152.58,97.44
246879804,2010-01-09,2010-02-22,Snacks,Offline,Europe,Germany,6075,152.58,97.44
182490050,2010-01-09,2010-02-18,Vegetables,Offline,Central America and the Caribbean,Nicaragua,1716,154.06,90.93
928560864,2010-01-09,2010-01-25,Baby Food,Offline,Asia,Taiwan,649,255.28,159.42
475549924,2010-01-09,2010-01-26,Fruits,Online,Europe,Romania,4645,9.33,6.92
261324250,2010-01-09,2010-02-17,Household,Online,Middle East and North Africa,Yemen,508,668.27,502.54
377705943,2010-01-09,2010-02-03,Office Supplies,Offline,Sub-Saharan Africa,Nigeria,437,651.21,524.96
305011641,2010-01-09,2010-02-28,Cereal,Online,Middle East and North Africa,Yemen,8578,205.7,117.11
959850442,2010-01-09,2010-01-15,Vegetables,Offline,Middle East and North Africa,Saudi Arabia,9931,154.06,90.93
835046184,2010-01-09,2010-02-01,Fruits,Online,Asia,North Korea,7577,9.33,6.92
130380094,2010-01-09,2010-02-11,Household,Offline,Asia,China,1222,668.27,502.54
427651250,2010-01-09,2010-02-12,Cosmetics,Offline,Sub-Saharan Africa,Angola,363,437.2,263.33
336301219,2010-01-09,2010-02-17,Office Supplies,Online,Europe,Ireland,7859,651.21,524.96
752000701,2010-01-09,2010-01-09,Vegetables,Offline,Central America and the Caribbean,Honduras,2573,154.06,90.93
818437087,2010-01-09,2010-02-06,Office Supplies,Offline,Europe,Greece,2576,651.21,524.96
298753726,2010-01-09,2010-01-10,Snacks,Online,Europe,Netherlands,6721,152.58,97.44
662579286,2010-01-09,2010-01-14,Snacks,Online,Central America and the Caribbean,Dominican Republic,789,152.58,97.44
770656430,2010-01-09,2010-01-28,Clothes,Online,Europe,Czech Republic,3218,109.28,35.84
390339791,2010-01-09,2010-02-24,Vegetables,Offline,Middle East and North Africa,Syria,9073,154.06,90.93
812179172,2010-01-09,2010-02-08,Cosmetics,Offline,North America,Mexico,720,437.2,263.33
733226954,2010-01-09,2010-01-15,Personal Care,Online,Middle East and North Africa,Afghanistan,7005,81.73,56.67
614798629,2010-01-09,2010-02-24,Cereal,Offline,Central America and the Caribbean,Antigua and Barbuda ,1431,205.7,117.11
945169961,2010-01-09,2010-01-20,Clothes,Online,Sub-Saharan Africa,Malawi,5650,109.28,35.84
371448028,2010-01-10,2010-02-06,Cosmetics,Online,Asia,Cambodia,8581,437.2,263.33
562570655,2010-01-10,2010-01-23,Baby Food,Offline,Middle East and North Africa,Israel,6013,255.28,159.42
826623618,2010-01-10,2010-02-04,Beverages,Online,Europe,Norway,5153,47.45,31.79
369283378,2010-01-10,2010-02-07,Cosmetics,Online,Middle East and North Africa,Saudi Arabia,8013,437.2,263.33
288284528,2010-01-10,2010-02-09,Beverages,Online,Sub-Saharan Africa,Mauritius ,8653,47.45,31.79
620702493,2010-01-10,2010-01-29,Fruits,Offline,Asia,Myanmar,8516,9.33,6.92
267464148,2010-01-10,2010-01-21,Meat,Offline,Europe,Czech Republic,7440,421.89,364.69
535492360,2010-01-10,2010-02-27,Vegetables,Online,Sub-Saharan Africa,South Africa,2944,154.06,90.93
787147510,2010-01-10,2010-02-18,Cosmetics,Offline,Middle East and North Africa,Tunisia ,3295,437.2,263.33
720593106,2010-01-10,2010-02-15,Household,Online,Sub-Saharan Africa,Equatorial Guinea,8368,668.27,502.54
134355342,2010-01-10,2010-01-16,Personal Care,Offline,Europe,Bosnia and Herzegovina,7586,81.73,56.67
695561444,2010-01-10,2010-02-23,Personal Care,Offline,Europe,Netherlands,943,81.73,56.67
527305829,2010-01-10,2010-01-10,Snacks,Offline,Sub-Saharan Africa,Lesotho,368,152.58,97.44
890895354,2010-01-10,2010-01-13,Cereal,Online,Europe,Macedonia,4588,205.7,117.11
481571805,2010-01-10,2010-01-25,Clothes,Offline,Sub-Saharan Africa,Guinea,6654,109.28,35.84
922066915,2010-01-10,2010-01-28,Baby Food,Offline,Sub-Saharan Africa,Guinea,8945,255.28,159.42
791240775,2010-01-10,2010-02-16,Office Supplies,Online,Europe,Belarus,4583,651.21,524.96
658131968,2010-01-10,2010-02-10,Office Supplies,Offline,Middle East and North Africa,Yemen,4729,651.21,524.96
564735305,2010-01-10,2010-01-22,Baby Food,Offline,Australia and Oceania,Palau,6581,255.28,159.42
622867143,2010-01-10,2010-01-28,Fruits,Online,Sub-Saharan Africa,South Africa,9084,9.33,6.92
408759486,2010-01-10,2010-01-24,Baby Food,Offline,Europe,Monaco,9870,255.28,159.42
144824540,2010-01-10,2010-02-07,Office Supplies,Online,Australia and Oceania,Fiji,5655,651.21,524.96
965872323,2010-01-10,2010-01-13,Snacks,Offline,North America,Canada,1939,152.58,97.44
180089366,2010-01-10,2010-02-20,Household,Online,Europe,Czech Republic,1300,668.27,502.54
150964438,2010-01-10,2010-01-10,Vegetables,Online,Australia and Oceania,Tuvalu,2587,154.06,90.93
963707673,2010-01-10,2010-01-14,Snacks,Offline,Sub-Saharan Africa,Gabon,1371,152.58,97.44
227988040,2010-01-10,2010-02-04,Clothes,Online,Asia,Thailand,5582,109.28,35.84
978388154,2010-01-10,2010-03-01,Vegetables,Online,Middle East and North Africa,Iraq,5652,154.06,90.93
697608077,2010-01-10,2010-01-28,Fruits,Offline,Europe,Romania,6587,9.33,6.92
346416366,2010-01-10,2010-02-15,Cosmetics,Offline,Sub-Saharan Africa,Democratic Republic of the Congo,1156,437.2,263.33
221730124,2010-01-10,2010-02-06,Office Supplies,Online,Europe,Bosnia and Herzegovina,3726,651.21,524.96
246643769,2010-01-10,2010-02-23,Cereal,Online,Sub-Saharan Africa,Niger,6227,205.7,117.11
171902835,2010-01-10,2010-02-23,Cereal,Offline,Middle East and North Africa,Syria,8724,205.7,117.11
558477389,2010-01-10,2010-01-24,Clothes,Offline,Asia,Vietnam,4725,109.28,35.84
425368583,2010-01-10,2010-01-19,Clothes,Online,Asia,Tajikistan,4871,109.28,35.84
431626498,2010-01-10,2010-01-17,Cereal,Online,Australia and Oceania,Marshall Islands,6727,205.7,117.11
737084186,2010-01-10,2010-01-15,Cereal,Offline,Sub-Saharan Africa,Benin,8445,205.7,117.11
198863112,2010-01-10,2010-02-14,Office Supplies,Offline,Sub-Saharan Africa,Madagascar,6869,651.21,524.96
764280498,2010-01-10,2010-02-26,Cereal,Online,Sub-Saharan Africa,Equatorial Guinea,6438,205.7,117.11
371330010,2010-01-10,2010-01-12,Snacks,Offline,Middle East and North Africa,Turkey,3657,152.58,97.44
759951198,2010-01-10,2010-02-27,Cereal,Online,Middle East and North Africa,Iran,5302,205.7,117.11
568828570,2010-01-10,2010-01-21,Fruits,Offline,Asia,Bhutan,7869,9.33,6.92
998972499,2010-01-10,2010-01-28,Baby Food,Online,Middle East and North Africa,Afghanistan,7017,255.28,159.42
818201053,2010-01-10,2010-02-07,Household,Offline,Sub-Saharan Africa,Rwanda,2729,668.27,502.54
111606347,2010-01-10,2010-02-18,Beverages,Online,Central America and the Caribbean,Antigua and Barbuda ,5653,47.45,31.79
749363982,2010-01-11,2010-01-11,Snacks,Online,Sub-Saharan Africa,Lesotho,2310,152.58,97.44
136283957,2010-01-11,2010-01-16,Snacks,Online,Central America and the Caribbean,Barbados,8306,152.58,97.44
194533812,2010-01-11,2010-02-16,Office Supplies,Offline,Middle East and North Africa,Qatar,5733,651.21,524.96
254712283,2010-01-11,2010-01-27,Fruits,Offline,Middle East and North Africa,Azerbaijan,3880,9.33,6.92
244361102,2010-01-11,2010-01-30,Clothes,Online,Europe,Belarus,735,109.28,35.84
610233294,2010-01-11,2010-02-28,Vegetables,Online,Europe,Romania,447,154.06,90.93
612279927,2010-01-11,2010-02-01,Baby Food,Online,Europe,Serbia,6092,255.28,159.42
761879813,2010-01-11,2010-02-27,Vegetables,Offline,Europe,Monaco,6022,154.06,90.93
975987470,2010-01-11,2010-01-11,Personal Care,Offline,Sub-Saharan Africa,South Africa,5236,81.73,56.67
724568355,2010-01-11,2010-01-20,Personal Care,Online,Asia,Cambodia,4732,81.73,56.67
618537843,2010-01-11,2010-01-30,Fruits,Offline,Europe,Bulgaria,7948,9.33,6.92
847089946,2010-01-11,2010-01-29,Fruits,Online,Central America and the Caribbean,Trinidad and Tobago,1594,9.33,6.92
142541873,2010-01-11,2010-01-14,Cereal,Online,Europe,Italy,163,205.7,117.11
396125638,2010-01-11,2010-02-24,Cereal,Online,Asia,China,1234,205.7,117.11
670529782,2010-01-11,2010-01-13,Personal Care,Offline,Middle East and North Africa,Algeria,3518,81.73,56.67
813871753,2010-01-11,2010-02-09,Household,Online,Europe,Andorra,1593,668.27,502.54
233891904,2010-01-11,2010-02-28,Snacks,Online,Sub-Saharan Africa,Benin,2667,152.58,97.44
743224084,2010-01-11,2010-02-08,Beverages,Online,Sub-Saharan Africa,Cote d'Ivoire,5377,47.45,31.79
225587356,2010-01-11,2010-02-05,Baby Food,Offline,Sub-Saharan Africa,Mozambique,5166,255.28,159.42
450164210,2010-01-11,2010-01-11,Cereal,Offline,Sub-Saharan Africa,Swaziland,2448,205.7,117.11
930371463,2010-01-11,2010-02-21,Beverages,Online,Central America and the Caribbean,Haiti,6446,47.45,31.79
173713433,2010-01-11,2010-01-29,Baby Food,Online,Sub-Saharan Africa,Eritrea,4520,255.28,159.42
838903415,2010-01-11,2010-02-01,Clothes,Offline,Central America and the Caribbean,Belize,9018,109.28,35.84
429343831,2010-01-11,2010-02-13,Household,Online,Europe,Liechtenstein,1235,668.27,502.54
437766396,2010-01-11,2010-02-10,Beverages,Online,Asia,Bhutan,3660,47.45,31.79
687138879,2010-01-11,2010-02-27,Vegetables,Online,Sub-Saharan Africa,Nigeria,8519,154.06,90.93
867910325,2010-01-11,2010-02-17,Household,Offline,Asia,Vietnam,2807,668.27,502.54
695443427,2010-01-11,2010-01-30,Fruits,Offline,Sub-Saharan Africa,Burundi,6019,9.33,6.92
260970199,2010-01-11,2010-01-24,Meat,Offline,Australia and Oceania,Solomon Islands,5736,421.89,364.69
375305259,2010-01-11,2010-02-06,Clothes,Offline,North America,Greenland,21,109.28,35.84
285647809,2010-01-12,2010-02-11,Office Supplies,Offline,Australia and Oceania,Tuvalu,8389,651.21,524.96
682809579,2010-01-12,2010-03-01,Vegetables,Offline,Europe,Andorra,7383,154.06,90.93
483264386,2010-01-12,2010-01-26,Fruits,Offline,Europe,Sweden,7526,9.33,6.92
298281657,2010-01-12,2010-01-13,Vegetables,Offline,Europe,Latvia,7026,154.06,90.93
356295478,2010-01-12,2010-02-13,Cosmetics,Offline,North America,Mexico,4604,437.2,263.33
988267266,2010-01-12,2010-02-27,Vegetables,Online,Australia and Oceania,Vanuatu,9100,154.06,90.93
454139459,2010-01-12,2010-02-05,Baby Food,Online,Middle East and North Africa,Egypt,8813,255.28,159.42
225469338,2010-01-12,2010-01-12,Personal Care,Offline,Asia,Kyrgyzstan,243,81.73,56.67
316937386,2010-01-12,2010-02-01,Clothes,Online,Asia,Singapore,7671,109.28,35.84
348108947,2010-01-12,2010-02-16,Household,Online,Europe,Portugal,2028,668.27,502.54
524669110,2010-01-12,2010-01-12,Vegetables,Online,Australia and Oceania,New Zealand,104,154.06,90.93
244243085,2010-01-12,2010-02-25,Office Supplies,Online,North America,Canada,5811,651.21,524.96
375187242,2010-01-12,2010-01-12,Vegetables,Offline,Sub-Saharan Africa,Guinea-Bissau,5097,154.06,90.93
237867152,2010-01-12,2010-02-02,Clothes,Online,Australia and Oceania,Federated States of Micronesia,9031,109.28,35.84
456068074,2010-01-12,2010-02-04,Fruits,Online,Europe,Moldova ,9533,9.33,6.92
742988049,2010-01-12,2010-02-09,Fruits,Online,Middle East and North Africa,Lebanon,5530,9.33,6.92
938321959,2010-01-12,2010-02-19,Household,Offline,Middle East and North Africa,Iran,9174,668.27,502.54
699300658,2010-01-12,2010-01-29,Clothes,Online,Middle East and North Africa,Lebanon,7460,109.28,35.84
175642049,2010-01-12,2010-01-29,Fruits,Online,Asia,Bangladesh,5240,9.33,6.92
778252875,2010-01-12,2010-02-22,Office Supplies,Online,Central America and the Caribbean,Grenada,1175,651.21,524.96
986102616,2010-01-12,2010-02-28,Vegetables,Online,Middle East and North Africa,Oman,8532,154.06,90.93
524787127,2010-01-12,2010-02-07,Clothes,Online,Sub-Saharan Africa,Democratic Republic of the Congo,5028,109.28,35.84
603739345,2010-01-12,2010-03-03,Vegetables,Online,Asia,Tajikistan,8743,154.06,90.93
181899964,2010-01-12,2010-01-27,Meat,Offline,Sub-Saharan Africa,Mozambique,7097,421.89,364.69
794861972,2010-01-12,2010-02-17,Cosmetics,Offline,Europe,Austria,6176,437.2,263.33
861416375,2010-01-12,2010-02-20,Household,Offline,Sub-Saharan Africa,Madagascar,1103,668.27,502.54
813635718,2010-01-12,2010-02-10,Beverages,Online,Sub-Saharan Africa,The Gambia,1745,47.45,31.79
786557424,2010-01-12,2010-01-25,Fruits,Offline,Europe,Netherlands,8676,9.33,6.92
321148669,2010-01-12,2010-02-25,Office Supplies,Online,Sub-Saharan Africa,Zambia,3883,651.21,524.96
445834910,2010-01-12,2010-01-13,Cereal,Offline,Europe,Czech Republic,1312,205.7,117.11
526833760,2010-01-12,2010-03-03,Vegetables,Online,Sub-Saharan Africa,Eritrea,672,154.06,90.93
431272447,2010-01-12,2010-02-13,Beverages,Offline,Sub-Saharan Africa,Angola,1956,47.45,31.79
497826850,2010-01-12,2010-02-16,Office Supplies,Online,Middle East and North Africa,Egypt,6883,651.21,524.96
208742225,2010-01-12,2010-02-12,Office Supplies,Offline,Central America and the Caribbean,Haiti,318,651.21,524.96
566309869,2010-01-12,2010-02-18,Cosmetics,Online,Australia and Oceania,Marshall Islands,2530,437.2,263.33
809424436,2010-01-12,2010-01-17,Vegetables,Online,Australia and Oceania,Nauru,5533,154.06,90.93
437412345,2010-01-12,2010-01-16,Snacks,Offline,Sub-Saharan Africa,Democratic Republic of the Congo,8888,152.58,97.44
352320230,2010-01-12,2010-01-20,Vegetables,Online,Middle East and North Africa,United Arab Emirates,8240,154.06,90.93
699418675,2010-01-12,2010-02-24,Cosmetics,Online,Australia and Oceania,Palau,2384,437.2,263.33
512035262,2010-01-13,2010-02-12,Meat,Online,Central America and the Caribbean,Antigua and Barbuda ,1467,421.89,364.69
892469918,2010-01-13,2010-02-10,Fruits,Offline,Europe,Kosovo,536,9.33,6.92
692924726,2010-01-13,2010-02-27,Cosmetics,Online,Central America and the Caribbean,Honduras,679,437.2,263.33
699182641,2010-01-13,2010-02-25,Office Supplies,Online,Europe,Montenegro,2536,651.21,524.96
476652419,2010-01-13,2010-02-24,Beverages,Online,Europe,Latvia,898,47.45,31.79
676315629,2010-01-13,2010-03-04,Vegetables,Offline,Australia and Oceania,Fiji,5679,154.06,90.93
104640328,2010-01-13,2010-02-23,Office Supplies,Offline,Middle East and North Africa,Bahrain,4253,651.21,524.96
938085925,2010-01-13,2010-02-20,Beverages,Online,Central America and the Caribbean,Saint Vincent and the Grenadines,9326,47.45,31.79
227397954,2010-01-13,2010-03-04,Snacks,Online,Europe,Cyprus,963,152.58,97.44
327170550,2010-01-13,2010-02-24,Beverages,Offline,Middle East and North Africa,Libya,5891,47.45,31.79
212835490,2010-01-13,2010-02-11,Clothes,Offline,Central America and the Caribbean,Trinidad and Tobago,1606,109.28,35.84
268802678,2010-01-13,2010-02-18,Beverages,Online,Sub-Saharan Africa,Kenya,3541,47.45,31.79
412380683,2010-01-13,2010-01-26,Clothes,Online,Europe,Moldova ,1463,109.28,35.84
129671990,2010-01-13,2010-02-14,Office Supplies,Online,Europe,Poland,1678,651.21,524.96
601456677,2010-01-13,2010-02-07,Baby Food,Offline,Central America and the Caribbean,Costa Rica,3251,255.28,159.42
431036412,2010-01-13,2010-02-14,Cosmetics,Offline,Asia,Uzbekistan,2108,437.2,263.33
936039292,2010-01-13,2010-01-26,Vegetables,Offline,Central America and the Caribbean,Nicaragua,3682,154.06,90.93
387467038,2010-01-13,2010-03-01,Cereal,Offline,Sub-Saharan Africa,Togo,8962,205.7,117.11
131718623,2010-01-13,2010-01-19,Cereal,Offline,Europe,San Marino,7323,205.7,117.11
385302388,2010-01-13,2010-03-01,Cereal,Offline,Asia,Taiwan,8394,205.7,117.11
786439406,2010-01-13,2010-02-20,Beverages,Offline,Sub-Saharan Africa,Burundi,3752,47.45,31.79
137858521,2010-01-13,2010-02-11,Baby Food,Offline,North America,Greenland,4255,255.28,159.42
591105496,2010-01-13,2010-02-10,Meat,Online,Sub-Saharan Africa,Comoros,107,421.89,364.69
963117587,2010-01-13,2010-02-11,Baby Food,Offline,Australia and Oceania,Marshall Islands,6751,255.28,159.42
522504460,2010-01-13,2010-01-14,Vegetables,Online,Middle East and North Africa,Iraq,9536,154.06,90.93
721931636,2010-01-13,2010-01-22,Cereal,Online,Middle East and North Africa,Jordan,4469,205.7,117.11
133883273,2010-01-13,2010-01-18,Cereal,Online,Middle East and North Africa,Turkey,7891,205.7,117.11
123414075,2010-01-13,2010-02-16,Cosmetics,Online,Central America and the Caribbean,Panama,9822,437.2,263.33
938203942,2010-01-13,2010-01-25,Vegetables,Offline,Europe,Luxembourg,4250,154.06,90.93
720003020,2010-01-13,2010-01-23,Snacks,Offline,Australia and Oceania,Fiji,3749,152.58,97.44
651047933,2010-01-14,2010-01-22,Personal Care,Online,Asia,Taiwan,8406,81.73,56.67
118966758,2010-01-14,2010-01-24,Snacks,Online,Europe,Bulgaria,3762,152.58,97.44
435011661,2010-01-14,2010-01-19,Cereal,Online,Europe,Macedonia,8472,205.7,117.11
175051963,2010-01-14,2010-02-25,Office Supplies,Online,Middle East and North Africa,Jordan,621,651.21,524.96
241606366,2010-01-14,2010-02-28,Beverages,Offline,Sub-Saharan Africa,Chad,5548,47.45,31.79
973350751,2010-01-14,2010-01-14,Cereal,Online,Asia,Kazakhstan,4972,205.7,117.11
628298938,2010-01-14,2010-02-24,Beverages,Offline,Europe,Greece,6473,47.45,31.79
